,Annisha,Conard,Habib,Ivana,Jinna,Joyceann,Katrice,Khaleel,Krystol,Lenell,Liza,Luci,Madina,Martinez,Ranardo,Sandra,Shalia,Shaquala,Umair,Wanisha
44,58.156157680016626,,46.36660810977546,20.22176976041077,29.469733979950224,45.62355011145968,24.44472637349159,32.4345830467999,42.090851974363446,27.474990365336048,37.3519790596263,25.57479825684553,42.25910175137095,17.761517149085382,38.5622756579141,19.94888187954424,25.1060328969116,36.86281114435329,31.508111968491935,
45,58.156157680016626,,46.36660810977546,20.22176976041077,29.469733979950224,45.62355011145968,24.44472637349159,32.4345830467999,11.362973741145458,27.474990365336048,22.74849226785804,25.57479825684553,42.25910175137095,17.761517149085382,22.688901998435,19.94888187954424,25.1060328969116,36.86281114435329,2.650495978511554,
46,57.09795486967383,,46.52614952958635,23.0818152035987,31.374555900651924,45.859842096228746,26.868582035286266,34.03316529117452,15.138045468781,29.585849634017837,25.34755218854476,27.881928635166542,42.842908079562406,20.875682429872906,29.688901998435,22.837113950255485,27.461582115066527,38.004001086887,10.650495978511554,
47,57.09795486967383,,46.52614952958635,23.0818152035987,31.374555900651924,45.859842096228746,26.868582035286266,34.03316529117452,15.138045468781,29.585849634017837,25.34755218854476,27.881928635166542,42.842908079562406,20.875682429872906,29.688901998435,22.837113950255485,27.461582115066527,38.004001086887,10.650495978511554,
48,56.63103441936777,,47.25538845819159,26.46369097938696,33.8181397534849,46.66447116492925,29.82199961346683,36.17593765012986,15.138045468781,32.231818766197435,28.473068481964134,30.720689917611278,43.98889170441501,24.507173699280713,32.32321114934828,26.246676737845593,30.34790400009858,39.69748854829059,18.650495978511554,
49,56.63103441936777,,47.25538845819159,26.46369097938696,33.8181397534849,46.66447116492925,29.82199961346683,36.17593765012986,15.138045468781,32.231818766197435,28.473068481964134,30.720689917611278,43.98889170441501,5.0532563928710985,32.32321114934828,26.246676737845593,30.34790400009858,39.69748854829059,18.650495978511554,
50,56.34618531808798,,48.05590200956012,29.67113542619491,36.17420349934969,47.53339168938175,32.640672685738,40.17593765012986,19.65659239378062,34.771521438045944,31.4478992714945,33.43532696970265,45.16754811615039,7.0532563928710985,34.852333869711934,29.479243629958876,33.10569625599959,41.37293512599447,22.762427442739355,
51,44.77706032489385,,48.05590200956012,29.67113542619491,36.17420349934969,47.53339168938175,32.640672685738,40.17593765012986,19.65659239378062,34.771521438045944,14.348013040925967,33.43532696970265,45.16754811615039,7.0532563928710985,34.852333869711934,29.479243629958876,33.10569625599959,1.311268638702856,22.762427442739355,
52,53.77706032489385,,48.23581506558795,31.811839364830114,37.621335587126886,47.76903204916556,34.46466650691414,41.196272704510505,22.865377593192044,36.36825380410407,17.348013040925967,35.17456851144368,45.65551283844554,11.606225441936658,36.440447345859575,31.64041340822281,34.88009390892242,6.476638023957808,25.63996595379788,
53,53.77706032489385,,48.23581506558795,31.811839364830114,37.621335587126886,18.153074592279047,34.46466650691414,20.98865821751531,22.865377593192044,26.15812183975461,17.348013040925967,35.17456851144368,45.65551283844554,11.606225441936658,36.440447345859575,31.64041340822281,11.141569622968754,6.476638023957808,25.63996595379788,
