,Alejandrina,Ashraf,Beau,Carmelo,Didi,Dornell,Gale,Georganna,Janifer,Jolanda,Joshaua,Lasonia,Levina,Marlenne,Nesha,Rashard,Shalandria,Shaylen,Tre,Wilmary
21,24.483789111900126,80.49599999999998,25.46430527396643,80.49599999999998,,16.549091996067645,80.49599999999998,85.03999999999999,75.0,67.736,57.47222222222223,62.95822222222223,58.82222222222223,15.924726279006975,26.22175759703724,64.82222222222222,54.82222222222223,12.414367891854397,30.39242368324988,80.49599999999998
22,28.189671464841304,84.20188235294115,29.17018762690761,84.20188235294115,,20.254974349008823,84.20188235294115,88.74588235294117,78.70588235294117,71.44188235294118,61.1781045751634,66.6641045751634,62.52810457516341,19.924726279006975,29.927639949978417,68.5281045751634,58.52810457516341,16.120250244795574,35.39242368324988,84.20188235294115
23,28.189671464841304,84.20188235294115,29.17018762690761,84.20188235294115,,5.872863531511982,84.20188235294115,88.74588235294117,78.70588235294117,71.44188235294118,61.1781045751634,66.6641045751634,62.52810457516341,19.924726279006975,29.927639949978417,68.5281045751634,58.52810457516341,16.120250244795574,35.39242368324988,84.20188235294115
24,32.01320087660601,88.02541176470586,32.993717038672315,88.02541176470586,,12.872863531511982,88.02541176470586,92.56941176470588,82.52941176470588,71.44188235294118,65.00163398692811,70.48763398692812,66.35163398692812,23.748255690771682,33.75116936174312,72.3516339869281,62.35163398692812,19.94377965656028,39.215953095014584,88.02541176470586
25,,88.02541176470586,32.993717038672315,88.02541176470586,,12.872863531511982,88.02541176470586,92.56941176470588,82.52941176470588,71.44188235294118,65.00163398692811,70.48763398692812,75.0,23.748255690771682,5.635576656760325,72.3516339869281,62.35163398692812,19.94377965656028,49.391770088478644,74.80902451958454
26,,91.58791176470586,36.556217038672315,91.58791176470586,,16.43536353151198,91.58791176470586,96.13191176470588,86.09191176470588,75.00438235294118,68.56413398692811,74.05013398692812,79.0,27.310755690771682,9.198076656760325,75.9141339869281,65.91413398692812,23.50627965656028,52.954270088478644,76.80902451958454
27,,91.58791176470586,36.556217038672315,91.58791176470586,,16.43536353151198,81.89378057321228,96.13191176470588,86.09191176470588,75.00438235294118,68.56413398692811,74.05013398692812,79.0,1.2504049398347128,9.198076656760325,75.9141339869281,65.91413398692812,23.50627965656028,52.954270088478644,76.80902451958454
28,,94.71291176470586,39.681217038672315,94.71291176470586,,19.56036353151198,88.89378057321228,99.25691176470588,89.21691176470588,78.12938235294118,71.68913398692811,77.17513398692812,82.125,4.375404939834713,12.323076656760325,79.0391339869281,69.03913398692812,29.50627965656028,56.079270088478644,79.93402451958454
29,,94.71291176470586,19.751403182700358,94.71291176470586,,19.56036353151198,88.89378057321228,99.25691176470588,89.21691176470588,78.12938235294118,53.73174894318851,77.17513398692812,82.125,4.375404939834713,12.323076656760325,79.0391339869281,69.03913398692812,29.50627965656028,56.079270088478644,79.93402451958454
30,,98.21291176470586,23.251403182700358,98.21291176470586,,23.06036353151198,92.39378057321228,100.0,78.5,81.62938235294118,55.73174894318851,80.67513398692812,85.625,7.875404939834713,15.823076656760325,82.5391339869281,72.53913398692812,33.00627965656028,,83.43402451958454
31,,98.21291176470586,23.251403182700358,98.21291176470586,,23.06036353151198,92.39378057321228,100.0,78.5,81.62938235294118,,47.48045644884793,85.625,7.875404939834713,15.823076656760325,75.0,72.53913398692812,33.00627965656028,,6.660859457417288
32,,100.0,26.751403182700358,100.0,,26.56036353151198,95.89378057321228,100.0,82.0,85.12938235294118,,50.98045644884793,89.125,11.375404939834713,19.323076656760325,80.0,76.03913398692812,36.50627965656028,,8.660859457417288
33,,100.0,,100.0,,26.56036353151198,95.89378057321228,100.0,82.0,85.12938235294118,,50.98045644884793,89.125,11.375404939834713,19.323076656760325,80.0,76.03913398692812,36.50627965656028,,8.660859457417288
34,,100.0,,100.0,,29.483440454588905,98.8168574962892,100.0,84.92307692307692,88.0524592760181,,53.90353337192485,92.04807692307692,14.298481862911636,22.246153579837248,85.0,78.96221091000504,39.4293565796372,,11.583936380494212
35,,100.0,,100.0,,29.483440454588905,98.8168574962892,100.0,84.92307692307692,88.0524592760181,,2.330526850331591,92.04807692307692,14.298481862911636,22.246153579837248,85.0,55.98248805293877,39.4293565796372,,11.583936380494212
36,,100.0,,100.0,,33.02190199305045,100.0,100.0,88.46153846153845,91.59092081447963,,5.868988388793131,95.58653846153845,17.836943401373176,25.784615118298788,88.53846153846155,55.98248805293877,45.4293565796372,,15.122397918955752
37,,100.0,,100.0,,33.02190199305045,100.0,85.14227175329623,88.46153846153845,91.59092081447963,,5.868988388793131,95.58653846153845,17.836943401373176,25.784615118298788,88.53846153846155,55.98248805293877,3.9342946037963173,,15.122397918955752
